Title,Category,Date,Content,Url,H
[거점센터] 현장 공감 세미나 안내,[행사/세미나], 2023.10.20,게시 글 내용 거점 센터 현장 공감 세미나 안내 일시 장소 삼성 학술 정보 관 층 크리에이티브 러닝 룸 강사 남궁 재학 센터 전북 테크노 파크 디자인 센터 신청 문의 이윤아 매니저 참가 회의 암호,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109674,
2023학년도 2학기 치악장학재단 제3차 치악장학생 모집 안내,[장학], 2023.10.20,게시 글 용치 악 장학재단 인재 육성 목적 설립 총 명 개교 학생 대상 장학금 전달 재단 목표 의식 가치관 열정 외국인 유학생 지원 장학금 지원 내용 대학생 및 대학원생 명 외국인 유학생 포함 한국 국적 학생 지원 장학금 지원 금액 각 장학금 지급 방법 말 장학 증서 수여 장학 증서 장학금 직접 전달 지원 자격 현재 국내 대학 전문 대학 포함 학부 이상 과정 재학 중인 학생 나 현재 국내 학기 이상 이수 외국인 자비 유학생 직전 학기 및 학년 학점 평균 이상 외국인 유학생 경우 한국어 능력 시험 급 이상 국가 대학 기관 장학금 수혜자 제외 제출 서류 장학금 신청서 신청서 성명 반드시 신분증 여권 함 자기 소개 첨부 서류 신분증 주민등록 등본 외국인 등록증 통장 사본 학기 성적 증명서 합격 증 외국인 유학생 경우 한국어 능력 시험 성적표 선발 및 장학금 지급 일정 서류 심사 및 인터뷰 장학생 선발 확정 통보 나 차 장학금 전달 예정 시간 장소 별도 공지 제출 기한 오전 제출 기한 이후 제출 서류 접수 불가 제출 서류 중 누락 서류 대하 누락 서류 대한 책임 본인 제출 서류 반환 출처 이메일 접수 모든 서류 원본 파일 스캔 제출 식별 사진 등 파일 접수 불가 서류 내 명란 자필 서명 도장 날인 가능 워드 입력 불가 모집 공고 방법 이메일 제출 학교 추천 통해 선정 서류 재단 전달 예정 이기 위 학교 이메일 접수 해주시 문의사항 장학재단 한덕희 이사 학생 지원 팀 첨부파일 장학재단 장학생 모집 공고 장학재단 장학금 신청서,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109965,
[학생인재개발팀/대학일자리+센터] 10월 진로‧취업 집단상담 프로그램 – 합격하는 1분 자기소개 면접답변 전략 세우기,[취업], 2023.10.20,게시 글 내용 학생 재개발 팀 대학 일자리 플러스 센터 졸업생 위 집단 상담 프로그램 진행 취업 고민 청년 진로 취업 집단 상담 프로그램 참여 프로그램 개요 일시 수 장소 인사 캠 영관 스타트업 캠퍼스 내용 면접 유형 직무 역량 경험 상황 대응 전략 자기 소개 면접 이미지 자기 소개 스크립트 작성 실습 온라인 스크립트 삭 별도 실시 상 본교 및 서울 청년 중 미취 업 졸업생 명 본교 재학생 휴학생 수료 생도 참여 졸업생 우선 선발 예정 운영 방식 오프라인 인사 캠 영관 참여 혜택 성실 참여자 대상 스타벅스 기프트카드 제공 신청 방법 구글 폼 접수 링크 선착순 접수 마감 시 신청 결원 발생 시 순차 선발 안내 예정 유의사항 프로그램 운영 위해 참여 시간 신청 후 참여 경우 다른 학생 위 반드시 사전 취소 시기 프로그램 문의 학생 재개발 팀,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109833,
사회과학/예술대학행정실 행정조교 모집,[채용/모집], 2023.10.20,게시 글 내용 사회과학 예술 학행 정실 행정 업무 담당 행정 조교 다음 모집 모집 분야 및 선발 인원 행정 조교 근무 성균관대 학교 인문 사회과학 캠퍼스 서울 담당 업무 학과 행정 지원 및 교원 학생 서비스 지원 업무 근로 조건 근로시간 주간 담당자 월금 주 근무 근무 기간 계약 체결 일 여부 결정 후 연장 가능 계약 기간 만료 후 상호 협의 하 재계약 가능 최대 근무 가능 기간 교육조교 행정 조교 근무 기간 포함 급여 및 처우 본교 행정 조교 급여 기준 적용 보험 가입 이상 근무 시 퇴직금 지급 지원 자격 학사 학위 이상 소지 자전 문학사 불가 임용 일 기준 졸업 예정자 불가 한글 등 활용 가능 본교 대학원 재학 휴학 수료 생 지원 불가 전형 방법 서류 전형 및 면접 전형 면접 일자 서류 전형 합격자 한해 개별 통보 서류 전형 제출 기한 및 방법 제출 기한 목 제출 서류 행정 조교 첨부파일 부 지원 방법 접수 이메일 제목 사회과학 예술 학행 정실 행정 조교 지원 본인 성명 개인정보 조교 채용 목적 수집 이용 수집 정보 모집 종료 후 일괄 폐기 기타 본교 인사 규정 상 결격 사유 함 기재 사항 및 제출 서류 허위 경우 채용 취소 채용 절차 정화 관 법률 제 전자우편 제출 서류 반환 제출 서류 채용 절차 종료 이후 개인정보 보호 법 파기 예정 임 문의,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=107979,
2023 학부모 공감 프로그램 _ 선정자 발표,[행사/세미나], 2023.10.19,게시 글 내용 학우 요성 균 성교육 센터 학부모 공감 프로그램 관심 신청 학부모 공감 프로그램 가족 성균관 유생 하루 시청자 중 선정 분 발표,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=110007,
2024년 2월말 퇴직교원(대학) 정부포상 추천자 공개검증,[일반], 2023.10.19,게시 글 내용 교육부 지침 변경 퇴직 교원 정부 포상 대상자 대한 단위 기관 공개 검증 절차 추가 아래 추천 공개 검증 실시 공개 내용 퇴직 교원 대학 정부 포상 추천 참조 공개 기간 목 수 의견 제출 교원인사 팀 김하진 참고 사항 허위 및 비방 정보 접수 방지 위 제출 실명 연락처 및 의견 대한 사실관계 관련 증빙 제출 시기 제출 의견 대해 별도 회신 공적 심사 자료 로만 활용 추천 명단 공개 검증 결격 사유 조회 공적 심사 등 통해 변경 수,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109999,
2023 공학페스티벌(우주최강) 오프라인 녹화참관 학생 모집 안내(~10.25(수)까지),[행사/세미나], 2023.10.19,게시 글 내용 성균관대 학교 학교 혁신 센터 공학 페스티벌 시작 공대생 아이디어 창의 종합 설계 경진 대회 미래 상상 영상 공모전 핵심 산업 최강 기업 오픈 토크 상금 공학 퀴즈쇼 등 공대생 뿐 공학 매력 공감 일반 온라인과 상암 서울 공학 페스티벌 참여 공학 페스티벌 우주 최강 프로그램 오프라인 녹화 관할 학생 모집 우주 최강 프로그램 우리 산업 최고 강 세계 주목 대한민국 산업 기업 반도체 이차전지 바이오 헬 스케 등 글로벌 탑 티어 기업 미래 전략 강연 프로그램 낮 방송 화요일 양재동 스튜디오 진행 오프라인 녹화 참여 학생 참가 비 제공 예정 학생 관심 참여 모집 개요 활동 일시 화 녹화 시간 및 장소 선발 한해 별도 공지 서울 소재 스튜디오 예정 활동 내용 우주 최강 강연 프로그램 오프라인 사전 녹화 참관 신청 대상 성균관대 학교 공학 계열 학부 생 명 주제 미래 나 사회자 독실 칼럼 리스트 팟캐스트 진행자 하정우 네이버 클라우드 이노베이션 센터 로봇 시대 레인보우 로보틱스 대표 이정호 자율 주행 베이 리스 대표 김형중 참가 방법 구글 폼 제출 선착순 마감 공학 페스티벌 우주 최강 프로그램 홈페이지 주소 혜택 사항 참가 혜택 오프라인 녹화 참관 명 댓글 명 의처 성균관대 학교 공학 교육 혁신 센터,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=110002,
<성균관대학교 반도체 혁신인재양성센터 직원 채용 공고~10/31(화)>,[채용/모집], 2023.10.19,게시 글 내용 성균관대 학교 반도체 특성 대학원 지원 사업 직원 채용 공고 채용 계획 채용 인원 명 나 업무 내용 사업 비 청구 자격 학사 학위 이상 학력 소지 반도체 혁신 인재 양성 센터 사업 근무 성균관대 학교 자연과학 캠퍼스 수원 모집 인원 명 업무 내용 반도체 혁신 인재 양성 센터 사업 운영 사업 비 청구 사업 반도체 특성 대학원 지원 사업 주관 산업 통상 자원부 사업 기간 전형 방법 차 서류 심사 나 차 면접 심사 서류 심사 합격자 함 제출 서류 지원 및 자기 소개 첨부 서식 사용 나 졸업 증명서 최종 합격자 한해 추후 제출 허위 재의 경우 합격 이후 채용 취소 수 제출 서류 반환 접수 방법 메일 제출 메일 제목 성균관대 학교 반도체 특성 대학원 지원 사업 채용 지원 성명 전형 일정 지원 접수 나 면 접 면접 대상자 및 합격자 개별 통보 근무 시작 채용 확정 후 협의 처우 및 기타 사항 급 여 내외 채용 주체 부담 금 포함 경력 사항 협의 후 조정 가능 보험 가입 퇴직 지급 이상 근무 시 나 근무시간 주 근무 토일 공휴일 제외 계약 방법 및 기간 단위 급여 및 근로 계약 체결 사업 중단 사업 운영 훼손 의적 행 등 경우 사업 기간 내 갱신 계약 채용 서류 반환 채용 서류 전자 접수 서류 반환,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=107176,
"[LINC3.0]2023 스마트시티&모빌리티 캡스톤디자인 경진대회, 당신의 팀을 응원해주세요!",[채용/모집], 2023.10.19,게시 글 내용 스마트 시티 모빌리티 캡 스톤 디자인 경진 대회 당신 팀 응원 스마트 시티 모빌리티 캡 스톤 디자인 경진 대회 메타 버스 전시장 오픈 참가자 발표 영상 관람 아이디어 성과 반영 응원 팀 투표 투표 해당 팀 점수 반영 투표 참가자 중 추첨 통해 커피 쿠폰 투표 방법 메타 버스 전시장 가운데 우체통 실행 투표 구글 시트 연동 투표 인정 기간 화 목 참여 행사 스마트 시티 모빌리티 캡 스톤 디자인 경진 대회 일시 심사 발표 장소 메타 버스 전시장 주최 교육부 한국 연구 재단 주관 산학 기술 혁신 유협 의회 스마트 시티 모빌리티 분야 소속 개 대학 사업 단 성균관대 학교 국립 경상대 학교 충남대학교 출품 분야 스마트 시티 미래 자동차 항공 드론 제출 자료 장 이내 발표 영상 포스터 장 참가 신청서 및 동의 첨부파일 참조 참가 자격 사업 단 참여 학과 소속 학부 생 팀 재학생 휴학생 졸업생 대학원생 참가 불가 제출 기한 차 선발 문의 및 출처 관련 안내 포스터 및 첨부 파일 확인 요망,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109676,
2023학년도 수림재단 제 10회 동교인재상 선발 안내,[장학], 2023.10.19,게시 글 내용 수림 재단 설립 교 김희수 전 이사장 교육 이념 교인 재상 제정 시행 재단 대학 재학 중 성취 공적 통 장차 사회 등불 것 기대 인재 발굴 그 공적 치하 격려 함 젊은이 귀감 이 제 교인 재상 장학생 선발 오니 학생 지원 지원 자격 국내 이상 대학 최종 학년 재학생 휴학생 포함 재학 중 성취 공적 타의 모범 대학 명예 선양 발전 크게 기여 개인 지원 방법 지원 희망 본인 직접 재단 지원 서류 심사 합격자 소속 대학 학과 지도 교수 추천 를 제출 선발 인원 명팀 이내 시상 상패 및 상금 상금 대상 원 금 원 은상 원 지급 교인 재상 상금 포상 성격 므 학자금 이중 지원 대상 선발 방법 서류 심사 차 및 면접 차 제출 서류 지원 신청서 부 재단 양식 공적 자술 부 재단 양식 공적 증빙 서류 수상실 확인 등 부 재단 양식 재학 휴학 증명서 부 공고 일 이후 발급 개인정보 수집 이용 및 제공 관 동의 부 추천 및 추천 개인정보 수집 이용 관 동의 각 부 서류 심사 합격자 함 제출 서류 재단 홈페이지 다운로드 제출 기한 내 등기우편 제출 함 우체국 소인 인정 일정 공고 접수 선발 예정 시상 예정 기타 사항 접수 처 수림 재단 사무국 주소 서울특별시 서초구 서초대로 호 서초동 부띠 모나코 연락처 전자우편 홈페이지 문의사항 학생 지원 팀 사항 첨부파일 선발 공고 확인 첨부파일 교인 재상 선발 공고,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109992,
[집적회로연구실] 첨단분야 혁신융합대학 사업 관련 행정원 모집,[채용/모집], 2023.10.19,게시 글 내용 모집 인원 명 담당 업무 혁신 융합 대학 사업 관련 과제 관리 및 기타 업무 지원 자격 학사 이상 근무 조건 계약 직 협의 후 연장 가능 월금 연봉 우대 사항 디지털 기술 인재 양성 혁신 공유 대학 사업 첨단 분야 혁신 융합 대학 경력 나라 도움 구비 관리 경험 근무 성균관대 학교 자연과학 캠퍼스 수원 근무 작일 수 지원 방법 및 기간 이력서 유양 지원 방법 이메일 지원 지원 기간 수 서류 마감 이전 적 격자 경우 조기 마감 수 채용 절차 차 서류 전형 차 면접 서류 전형 합격자 한해 면접 대상자 개별 통보 문의 입사 지원 서류 허위 사실 발견 경우 채용 확정 이후 채용 취소 수,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109988,
[사회과학대학] 제19회 수선포럼 개최 안내(2023.11.01. 수 11:30),[행사/세미나], 2023.10.19,게시 글 내용,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109986,
성균관대학교 단백질디자인연구실 박사후연구원 모집,[채용/모집], 2023.10.18,게시 글 내용 성균관대 학교 단백질 디자인 연구실 박사 후연 구원 채용 공고 성균관대 학교 김용호 교수 연구실 단백질 디자인 연구실 연구 수행 책임감 박사 후연 구원 모집 단백질 디자인 연구실 연구 분야 및 환경 생화학 생물물리학 분석 기반 단백질 설계 디자인 생산 정제 통해 단백질 최적화 및 구조 기능 연구 등 연구실 내 보유 신약 개발 위 파일럿 스케일 바이오 더리 보유 및 단백질 펩타이드 핵산 및 다중 단백질 복합 체 개발 연구 과 신규 유전자 편집 단백질 설계 특성 분석 현 국내 최대 미생물 뱅크 약 이상 를 보유 타 연구실 협업 통한 신규 단백질 발굴 연구실 내 개별 및 장비 보유 통한 자체 구조 분석 가능 교내 초 저온 전자현미경 센터 신축 등 최첨단 연구 장비 최신 처리 장비 등 국내 최고 수준 연구 인프라 보유 통한 단백질 구조 분석 및 메커니즘 연구 진행 가능 기반 단백질 구조 정보 분석 뇌 과학 유전자 편집 기술 등 미래 유망 분야 선도 위해 유한양행 임 뉴런 협약 최첨단 연구시설 및 실험동물 센터 등 내재 총 대지면적 평 면적 평지 층 지하 층 센터 착공 세계 수준 역량 및 인프라 구축 지속 산학 융합 생태계 조성하 글로벌 선도 그룹 도약 것 기대 완공 예정 성균관대 슈퍼 컴퓨팅 센터 이용 딥 러닝 학습 자원 확보 해상도 영상 수집 전산 처리 위 클러스터 구축 뇌 과학 징 구단 내 최신 징 장비 징 보유 및 의 폭 지지 프로젝트 팀 교류 데이터 분석 문서 및 발표 통해 팀 간의 협업 및 아이디어 교환 그룹 조직 형성 개인 전문 지식 습득 환경 조성하 도록 지원 연구실 홈페이지 모집 분야 및 지원 자격 모집 분야 채용 인원 명 구조생물학 합성생물학 화학생물학 지원 자격 관련 분야 박사학위 소지 단백질 설계 및 엔지니어링 대한 지식 및 경험 보유 클로닝 서브 클로닝 및 구성 설계 실무 경험 보유 분자생물학 생물리학 기반 단백질 발현 정제 및 단백질 특성 분석 가능 및 를 이용 단백질 구조 분석 가능 과 분자 시각 소프트웨어 사용 가능 우대 사항 과 분자 시각 소프트웨어 사용 가능 구조 모델링 경험 분석 위 소프트웨어 경험 분자 수준 단백질 거동 분석 경험 보유 대장균 동물 세포 배양 통한 유전 자재 조합 단백질 생산 경험 보유 등 경험 보유 전형 절차 단계 서류 전형 단계 면접 전형 발표 면접 포트폴리오 준비 제출 서류 이력서 자유 양식 연구실 기술 대표 논문 연구 경험 등 기술 자유 양식 졸업 증명서 학위 증명서 채용 및 무조건 근무 형태 일제 주 오전 오후 개월 수습 기간 월급 동일 급여 연봉 보험 퇴직금 포함 접수 방법 제출 기간 채용 시 제출 방법 이메일 접수 채용 예정일 협의 가능 기타 유의사항 입사 지원 서류 허위 사실 발견 경우 채용 확정 이후 채용 취소 수,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109984,
종로구 스마트시티 모바일 앱 명칭 아이디어 제안 공모전 (안내),[일반], 2023.10.18,게시 글 내용 인사 캠퍼스 사범 대학 인공 지능 혁신 융합 대학 사업 단 종로구 청과 를 체결 협력 관련 종로 구청 공지 요청 공모전 안내,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109980,
2050탄소중립 아이디어 공모전 안내(※~10.30까지 기간 연장),[행사/세미나], 2023.10.18,게시 글 내용 국토교통부 교육부 성균관대 학교 주관 탄소 중립 아이디어 공모전 개최 관심 우리 학교 재학생 대학원생 분 참여 주제 건물 탄소 중립 온실가스 감축 아이디어 우리 일상생활 온실가스 감축 탄소 중립 구현 아이디어 공모 부문 아이디어 자유형 홍보 슬로건 공모 일정 공모 마감 기한 오전 연장 수상작 발표 금 연장 공모전 시상 금 연장 특전 아이디어 부문 성균관대 총장 및 아이패드 프로 홍보 슬로건 부문 성균관대 총장 및 애플 워치 참가 신청 문의 전화 이메일,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109976,
2024학년도 방일영문화재단 방일영장학생 모집 안내,[장학], 2023.10.18,게시 글 내용 방일영 문화재단 앞 통일 한국 미래 여 인재 지원 탈북 대학생 중 생활 성적 학생 방일영 장학생 소수 선발 재단 선발 탈북 대학생 소정 생활 보조 장학금 매월 지급 것 학생 관심 선발 개요 학년 재학 중인 탈북 학생 장학금 혜택 자 단 의대 등 학과 부 제외 학년 학기 현재 평점 평균 이상인 자 추천 인원 명 장학금 지급 규모 생활 보조 장학금 매월 지급 학년 학기 현저 학업 저하 지급 구비 서류 장학생 지원 학장 추천 성적 증명서 학년 학기 자기 소개 졸업 후 진로 계획 포함 용지 장 이내 글자 행간 수능 성적표 사본 해당 학생 소득 분위 관련 서류 선발 과정 차 서류 심사 차 서류 심사 통과 학생 해 하순 초 면접 통해 최종 선발 제출 기한 오전 제출 기한 이후 제출 서류 접수 불가 제출 서류 중 누락 서류 대하 누락 서류 대한 책임 본인 제출 서류 반환 출처 이메일 접수 모든 서류 원본 파일 스캔 제출 식별 사진 등 파일 접수 불가 서류 내 명란 자필 서명 도장 날인 가능 워드 입력 불가 문의사항 방일영 문화재단 사무국 전화 이메일 학생 지원 팀 첨부파일 방일영 장학재단 방일영 장학생 지원 신청서,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109968,
아날로그RF회로및시스템연구센터(ARRC) 전문연구요원 모집 안내(~10/31),[채용/모집], 2023.10.18,게시 글 내용 아날로그 회로 및 시스템 연구 센터 요원 추가 모집 및 선발 아래 진행 오니 희망 경우 지원 시기 모집 인원 총 명 편입 대상 석사 이상 학위 취득 박사 과정 수학 인자 박 통합 과정 수료 포함 병역의무 기피 자라 지정 기관 강윤 촌 이내 혈족 주의 사항 해당 학생 요원 선발 연구소 과제 참여 불가 겸직 불가 조항 센터 과제 참여 함 지원 복수 이상인 경우 별도 운영 위원회 심사 예정 지원 기간 절차 신청서 연구실 목록 작성 후 로 제출 문의 아날로그 회로 및 시스템 연구 센터 임소영,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109969,
정보통신대학 전자전기컴퓨터공학과 행정조교 모집_~10/18(수),[채용/모집], 2023.10.18,게시 글 내용 성균관대 학교 정보통 대학 전자전 컴퓨터공학 사무실 행정 조교 아래 모집 오니 관심 지원 모집 분야 및 인원 행정 조교 명 담당 업무 전자전 컴퓨터공학 학사 행정 업무 등 근로 조건 계약 기간 단위 계약 최대 근무 가능 성균관대 학교 임용 기간 통산 개월 수습 기간 급여 동일 나 근무 장소 성균관대 학교 자연과학 캠퍼스 수원 제 학관 근무시간 월 금 급여 수준 학과 자체 수당 포함 면접 후 세부 조건 협의 보험 가입 퇴직금 지급 이상 근무 시 지원 자격 학사 학위 이상 소지 모집 기간 및 지원 방법 수 수 지원 작성 후 이메일 신처 전형 방법 서류 전형 및 면접 단계 별 합격자 개별 통보 면접 전형 지원 서류 상시 검토 후 대상자 개별 안내 예정 출근 예정일 출근 일 협의 최대한 출근 희망 기타 본교 인사 규정 결격 사유 함 나 제출 서류 기재 사항 허위 일 경우 채용 취소 최종 합격 발표 시 즉시 근무 가능 우대 최종 합격자 성범죄자 경력 조회 회신 를 발급 제출 함 마 문의 바 채용 절차 정화 관 법률 제 전자우편 제출 서류 반환 제출 서류 채용 절차 종료 이후 개인정보 보호 법 파기 예정 임 사 적 격자 경우 채용 수,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=108611,
[학생인재개발팀/대학일자리+센터] 2023 하반기 SK아너스라운지 대학생 코칭 프로그램,[취업], 2023.10.18,게시 글 내용 학생 재개발 팀 대학 일자리 플러스 센터 그룹 사회 활동 대학생 코칭 프로그램 참여자 모집 그룹 임원 출신 코치 만남 통해 진로 사회생활 등 분야 조언 수 학생 여러분 참여 목적 대기업 그룹 임원 출신 코치 만남 통한 대학생 진로 사회생활 코칭 일정 대상 본교 재학생 및 휴학생 약 명 내용 진로 관련 앞 진로 직업 관련 고민 대한 코칭 나 사회생활 관련 취업 등 사회생활 목표 경우 이 대한 코칭 기타 생활 습관 가족 교우 관계 소통 자신 미래 등 대한 코칭 단 입사 직접 관련 계 내용 진행 불가 주관 스 라운지 운영 방식 오프라인 개별 협의 운영 횟수 기간 내 신청 방법 학생 재개발 팀 홈페이지 프로그램 게시 글 내 참여 신청 코칭 위원 프로필 확인 후 희망 순위 작성 필수 희망 코치 최 우선 배정 예정 상황 임의 변경 매칭 수 프로그램 문의 학생 재개발 팀,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109967,
2023년 청소년참여포털 홍보 아이디어 공모전,[채용/모집], 2023.10.18,게시 글 내용 청소년 참여 포털 홍보 아이디어 공모전 진행 오니 학우 관심 공모 개요 공모 청소년 참여 포털 홍보 아이디어 공모전 공모 기간 화 목 시상식 별도 진행 참가 대상 청소년 세 세 개인 단체 참가 청소년 인 이하 구성 위원회 동아리 등 공모 내용 공모 주제 청소년 참여 포털 대국민 홍보 아이디어 청소년 참여 포털 청소년 일반 국민 홍보 수 아이디어 청소년 참여 포털 인지도 고 위 홍보 전략 및 추진 방안 추진 방안 홍보 콘텐츠 유형 제시 유형 슬로건 시나리오 콘티 디자인 아이디어 등 구체 제안 유형 예시 영상 카드 뉴스 웹 포스터 숏폼 린지 캠페인 새 홍보 분야 발굴 파일형식 분 량 페이지 이내 양 식 제안 참고 공모 방법 청소년 참여 포털 알림 마당 사항 공모 신청 서식 작성 후 응모 작 전자 우편 제출 사항 첨부파일 참고,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109966,
성균관대학교 동아시아학술원 대중 인문학 콘서트(23.12.05.),[행사/세미나], 2023.10.18,게시 글 내용 성균관대 학교 동아시아 학술원 대중 인문학 콘서트 다산 청춘 시대 개최 다산 청춘 시대 일시 장소 남양주시 정약용 도서관 층 공연장,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109964,
성균관대학교 동아시아학술원 인문강좌(23년 10월~11월),[행사/세미나], 2023.10.18,게시 글 내용 성균관대 학교 동아시아 학술원 고품격 인문 강좌 개최 고품격 인문 강좌 일시 화요일 총 강 장소 남양주시 정약용 도서관 층 세미나 실,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109963,
2023 미래형자동차 인재페스티벌 개최 안내 (신청기간 : ~10/20. 11시까지),[행사/세미나], 2023.10.18,게시 글 내용 미래 차 산업 변화 기술 트렌드 제시 뿐 미래 자동차 관련 학부 생 취업 프로그램 제공 미래 자동차 인재 페스티벌 참여 학부 생 모집 프로그램 신청 학생 개인정보 동의 체크 및 신청 정보 기입 제출 신청 링크 선착순 모집 마감 수 참석 모든 분 한국 전자전 입장권 미래 차 수 코엑스 컨퍼런스 룸 호 대학원 진학 희망 학부 생 위 대학별 미래 차 관련 연구실 연구 분야 소개 참여 대학 성균관대 국민대 단국대 건국대 고려대 등 개 연구실 참여 연구실 한양대 지능 기계 연구실 자율 주행 인지 분야 컴퓨터 설계 연구실 전기 모터 설계 분야 성균관대 차량 시스템 연구실 동화 차량 및 자율 주행 에너지 변환 연구실 연료 분야 국민대 차량 지능 연구실 자율 주행 센서 퓨전 차량 인간공학 연구실 차량 인간공학 건국대 지능 데이터 처리 연구실 커넥티드 카 인프라 빅데이터 자동차 및 자동차 지능 연구실 자율 주행 분야 단국대 에너지 시스템 연구실 연료 전지 배터리 등 전기화학 에너지 소자 박막 공정 및 장비 개발 전력 전자 연구실 전력 전자 인버터 전동기 제어 고려대 임베디드 보안 연구실 미래 차 보안 분야 프로그램 랩 실소 연구 분야 안내 멘토링 등신 청자 한해 직무 진로 설명 회 목 코엑스 컨퍼런스 룸 호 자동차 미래 차 기업 취업 준비 학부 생 위 직무 및 인재 채용 기준 소개 참여 기업 현대 모비스 등 개 기업 친환 경차 현대 모비스 자율 주행 클레 무브 커넥티드 모트 렉스 오토 노머스 부품 기업 경신 동시 행사 박사 미래 차 우수 논문 콘테스트 수 박사 미래 차 산학 프로젝트 린지 수 미래 차 인사이트 포럼 목 한국 전자전 투어 및 모빌리티 융합 관 전시 관람 화 금 종일,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109942,
2023년 여성청소년 생리용품 바우처 지원 안내,[채용/모집], 2023.10.18,게시 글 내용 여성 가족부 여성 청소년 생리 용품 바 처 지원 학우 관심 지원 대상 취약 계층 세 세 여성 청소년 국민 초생 활보 장법 생계 의료 주거 교육 급여 수급 차 상위 계층 한부모 가족 법 지원 대상 지원 내용 생리 용품 구매 수 바 처연 최대 사항 로 문의,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109945,
2023 하반기 교직원(정규직) 신규채용 1차 면접전형 합격자 발표 및 2차 면접전형 안내,[채용/모집], 2023.10.17,게시 글 내용 하반기 교직원 신규 채용 차 면접 전형 합격자 발표 및 차 면접 전형 아래 채용 분야 신규 채용 일반 행정 신규 채용 차 면접 전형 합격자 발표 기간 화 금 차 면접 대상자 증빙 서류 등록 기간 화 목 학력 사항 학사 학위 이상 학력 증명서 성적 증명서 스캔 등록 경력 사항 재직 증명서 경력 증명서 발급 불 가시 대체 다른 서류 등록 자격증 증명서 스캔 등록 외국어 성적 증명서 스캔 등록 국가 보훈 대상자 경우 자격증 항목 증빙 서류 등록 지정 기간 내 제출 준수 요망 미제 출시 차 면접 불참 간주 신규 채용 차 면접 전형 합격자 발표 및 차 면접 전형 안내 클릭 총 무 처 장,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109938,
2023학년도 2학기 송화재단 장학생 모집 안내(기간연장),[장학], 2023.10.17,게시 글 내용 송화 재단 학생 선발 장학생 모집 오니 학생 참여 선발 개요 대학생 명 지급 액 급식 불참 시 선정 취소 수 등록금 장학금 타 장학재단 생활비 장학금 중복 수혜 선발 기준 학기 평점 이상 학년 학기 이상 수료 자연과학 캠퍼스 재학 선발 일정 서류 접수 장학 대상자 발표 이후 급식 추후 결정 제출 서류 장학생 추천 추천 사유 학과 교수 지도 교수 작성 후 친필 싸인 개인 도장 첨부 장학생 신상 기록부 양식 출력 후 반드시 친필 작성 성적 증명서 통 주민등록 등본 통 학교 내부 심사 추천 학우 한해 원본 서류 요청 드릴 예정 제출 기한 오전 제출 기한 이후 제출 서류 접수 불가 제출 서류 중 누락 서류 대하 누락 서류 대한 책임 본인 제출 서류 반환 출처 이메일 접수 모든 서류 원본 파일 스캔 제출 식별 사진 등 파일 접수 불가 서류 내 명란 자필 서명 도장 날인 가능 워드 입력 불가 학교 내부 심사 추천 학우 원본 서류 요청 예정 문의사항 학생 지원 팀 첨부파일 송화 장학재단 장학생 추천 송화 장학재단 장학생 신상 기록부,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=view&articleNo=109707,
